"id","title","isbn","category_id","publisher_id","publish_year","image_url_s","image_url_m","image_url_l","created_at","updated_at","author_id"
29335,Anger Kills : Seventeen Strategies for Controlling the Hostility That Can Harm Your Health,"61097535",8,38,1998,http://images.amazon.com/images/P/0061097535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097535.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29336,Careless Love : The Unmaking of Elvis Presley (Careless Love),"316332224",8,69,1999,http://images.amazon.com/images/P/0316332224.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316332224.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316332224.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29337,Nostradamus and the Millennium : Predictions of the Future,"385240112",8,73,1987,http://images.amazon.com/images/P/0385240112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385240112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385240112.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29338,Disneys Magic Eye,"836270207",8,372,1994,http://images.amazon.com/images/P/0836270207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836270207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836270207.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29339,TRUTH OR DARE (FEAR STREET ) : TRUTH OR DARE,"671868365",8,106,1995,http://images.amazon.com/images/P/0671868365.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671868365.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671868365.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29340,Flowers for Travis,"595304311",8,2059,2003,http://images.amazon.com/images/P/0595304311.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595304311.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0595304311.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29341,Gallows Thief,"60082739",8,43,2002,http://images.amazon.com/images/P/0060082739.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060082739.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060082739.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29342,Dumm gelaufen.,"3404162374",8,30,2002,http://images.amazon.com/images/P/3404162374.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404162374.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404162374.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29343,Von Zeit zu Zeit. Die Vergangenheit ist nur einen Schritt entfernt.,"3404148401",8,30,2003,http://images.amazon.com/images/P/3404148401.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404148401.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404148401.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29344,Die leichten Schritte des Wahnsinns.,"3746618843",8,433,2002,http://images.amazon.com/images/P/3746618843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3746618843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3746618843.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29345,Kolonien Der Lieber,"3499138050",8,1292,0,http://images.amazon.com/images/P/3499138050.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3499138050.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3499138050.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29346,Dizionario della Resistenza italiana (Dizionari),"8835940079",8,3462,1995,http://images.amazon.com/images/P/8835940079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8835940079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8835940079.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29347,Il vento (I coralli),"880614152X",8,362,1996,http://images.amazon.com/images/P/880614152X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/880614152X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/880614152X.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29348,Traditori di tutti (I Libri di Giorgio Scerbanenco),"8811520312",8,3463,1990,http://images.amazon.com/images/P/8811520312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8811520312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8811520312.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29349,Ax: An 87th Precinct Mystery,"451164075",5,57,1994,http://images.amazon.com/images/P/0451164075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451164075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451164075.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29350,Serena Cruz o La vera giustizia (Gli Struzzi),"8806117491",8,362,1990,http://images.amazon.com/images/P/8806117491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8806117491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8806117491.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29351,Beyond The Threshold,"1551669110",8,392,2002,http://images.amazon.com/images/P/1551669110.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551669110.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551669110.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29352,Riding in Cars With Boys: Confessions of a Bad Girl Who Makes Good,"140296298",8,56,2001,http://images.amazon.com/images/P/0140296298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140296298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140296298.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29353,Silent Descent,"042514335X",8,7,1994,http://images.amazon.com/images/P/042514335X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042514335X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042514335X.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29354,EASY TO KILL,"671447238",8,40,1984,http://images.amazon.com/images/P/0671447238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671447238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671447238.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29355,Leslie Linsleys 15-Minute Decorating Ideas,"312141173",8,53,1996,http://images.amazon.com/images/P/0312141173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312141173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312141173.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29356,"500 Terrific Ideas for Organizing Everything","671737198",8,160,1993,http://images.amazon.com/images/P/0671737198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671737198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671737198.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29357,Confessions of an organized housewife,"898791006",8,590,1982,http://images.amazon.com/images/P/0898791006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898791006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898791006.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29358,Lilias Yoga and You,"553242210",8,1247,1983,http://images.amazon.com/images/P/0553242210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553242210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553242210.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29359,Vision of the Future (Star Wars : the Hand of Thrawn/Timothy Zahn No. 2),"553100351",4,36,1998,http://images.amazon.com/images/P/0553100351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553100351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553100351.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29360,ITS NOT WHAT YOURE EATINGITS WHATS EATING YOU,"671682245",8,40,1990,http://images.amazon.com/images/P/0671682245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671682245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671682245.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29361,Spartacus (Star Trek The Next Generation No 20),"671760513",8,78,1992,http://images.amazon.com/images/P/0671760513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671760513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671760513.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29362,DEEP SIX,"671709453",8,40,1990,http://images.amazon.com/images/P/0671709453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671709453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671709453.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29363,"76 Ways to Get Organized for Christmas: And Make It Special Too","312929404",8,1197,1993,http://images.amazon.com/images/P/0312929404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312929404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312929404.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29364,The Christmas Book,"425145107",8,7,1995,http://images.amazon.com/images/P/0425145107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425145107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425145107.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29365,Debt Proof Your Holidays,"312963904",8,53,1997,http://images.amazon.com/images/P/0312963904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312963904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312963904.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29366,A Deadly Judgment: A Murder She Wrote Mystery (Murder She Wrote (Paperback)),"451187717",5,57,1996,http://images.amazon.com/images/P/0451187717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451187717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451187717.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29367,The photographers handbook: A complete reference manual of techniques procedures equipment and style,"394407547",8,61,1977,http://images.amazon.com/images/P/0394407547.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394407547.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394407547.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29368,Herbs the Year Round (No Nonsense Gardening Guides),"681409649",8,3464,1990,http://images.amazon.com/images/P/0681409649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0681409649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0681409649.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29369,Leslie Linsleys Quick Christmas Decorating Ideas,"312146434",8,53,1996,http://images.amazon.com/images/P/0312146434.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312146434.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312146434.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29370,Unplug the Christmas Machine: A Complete Guide to Putting Love and Joy Back into the Season,"688109616",8,588,1991,http://images.amazon.com/images/P/0688109616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688109616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688109616.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29371,The Chiropractors Health Book: Simple Natural Exercises for Relieving Headaches Tension and Back Pain,"517888181",8,1218,1997,http://images.amazon.com/images/P/0517888181.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517888181.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517888181.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29372,Dealing With Depression Naturally,"879836458",8,67,1995,http://images.amazon.com/images/P/0879836458.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879836458.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879836458.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29373,Natural Fragrances: Outdoor Scents for Indoor Uses,"882665545",8,837,1989,http://images.amazon.com/images/P/0882665545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0882665545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0882665545.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29374,My Fair Lord,"425174816",8,7,2000,http://images.amazon.com/images/P/0425174816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425174816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425174816.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29375,What to Do With the Kids on a Rainy Day--: Or in a Car or on a Train or When Theyre Sick--,"312034512",8,127,1989,http://images.amazon.com/images/P/0312034512.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312034512.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312034512.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29376,Bakers Dozen : 13 Short Science Fic,"517476460",2,258,1985,http://images.amazon.com/images/P/0517476460.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517476460.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517476460.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29377,Legends 3,"812566645",8,41,2000,http://images.amazon.com/images/P/0812566645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812566645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812566645.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29378,Son of Spellsinger,"446362573",8,74,1993,http://images.amazon.com/images/P/0446362573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446362573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446362573.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29379,Bio of an Ogre: The Autobiography of Piers Anthony to Age 50,"441062253",4,59,1989,http://images.amazon.com/images/P/0441062253.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441062253.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441062253.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29380,SEALs Sub Rescue: Operation Endurance,"380808293",8,35,2002,http://images.amazon.com/images/P/0380808293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380808293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380808293.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29381,Dominion,"523485360",8,41,1982,http://images.amazon.com/images/P/0523485360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0523485360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0523485360.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29382,Valentine (Tor),"312851456",8,127,1992,http://images.amazon.com/images/P/0312851456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312851456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312851456.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29383,Iron Man: The Armor Trap,"1572970081",8,7,1995,http://images.amazon.com/images/P/1572970081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1572970081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1572970081.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29384,A Chill in the Blood (The Vampire Files),"441006272",8,59,1999,http://images.amazon.com/images/P/0441006272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441006272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441006272.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29385,Fortunes of War,"312185839",4,53,1998,http://images.amazon.com/images/P/0312185839.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312185839.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312185839.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29386,The Dark Sleep (Vampire Files (Paperback)),"441007236",8,59,2000,http://images.amazon.com/images/P/0441007236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441007236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441007236.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29387,The Sisterhood of the Traveling Pants (Readers Circle),"440229707",8,97,2004,http://images.amazon.com/images/P/0440229707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440229707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440229707.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29388,Frost on my Moustache : The Arctic Exploits of a Lord and a Loafer,"312270151",8,147,2001,http://images.amazon.com/images/P/0312270151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312270151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312270151.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29389,The Wife of Reilly,"758206267",8,1090,2004,http://images.amazon.com/images/P/0758206267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0758206267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0758206267.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29390,Forever: A Novel,"316735698",1,72,2003,http://images.amazon.com/images/P/0316735698.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316735698.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316735698.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29391,The Boy on the Back of the Turtle: Seeking God Quince Marmalade and the Fabled Albatross on Darwins Islands,"1550547011",8,3465,2003,http://images.amazon.com/images/P/1550547011.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1550547011.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1550547011.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29392,All Is Vanity (Ballantine Readers Circle),"345439112",8,28,2003,http://images.amazon.com/images/P/0345439112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345439112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345439112.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29393,Hearts in Atlantis,"671042149",8,198,2000,http://images.amazon.com/images/P/0671042149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042149.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29394,Japanese Made Funny,"4915645215",8,3466,2001,http://images.amazon.com/images/P/4915645215.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4915645215.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4915645215.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29395,Looking for the Lost: Journeys Through a Vanishing Japan (Kodansha Globe),"1568361483",8,657,1996,http://images.amazon.com/images/P/1568361483.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568361483.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568361483.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29396,Bag of Bones International,"671026070",8,198,1988,http://images.amazon.com/images/P/0671026070.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671026070.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671026070.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29397,Chocolat: A Novel,"670881791",1,172,1999,http://images.amazon.com/images/P/0670881791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670881791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670881791.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29398,A Woman of Independent Means,"440205506",8,19,1990,http://images.amazon.com/images/P/0440205506.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440205506.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440205506.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29399,Ice Bound : A Doctors Incredible Battle for Survival at the  South Pole,"786886994",8,355,2002,http://images.amazon.com/images/P/0786886994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786886994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786886994.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
29400,A Wayfarers Guide to Bringing the Sacred Home,"1931847029",8,3467,2002,http://images.amazon.com/images/P/1931847029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1931847029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1931847029.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.845 +0530,2026-05-27 20:55:13.069 +0530,
